IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,19055,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T20:49:43.815+08:00,2026-02-02T20:49:43.848+08:00
6,10.215.173.1,54450,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,151496,52407,208,209,2026-02-02T20:49:43.855+08:00,2026-02-02T20:51:41.138+08:00
6,10.215.173.1,56998,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6471,8,9,2026-02-02T20:49:46.466+08:00,2026-02-02T20:49:46.678+08:00
17,10.215.173.1,2058,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:50:10.994+08:00,2026-02-02T20:50:11.010+08:00
17,10.215.173.1,13099,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:50:10.997+08:00,2026-02-02T20:50:11.013+08:00
17,10.215.173.1,44825,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:50:11.000+08:00,2026-02-02T20:50:11.016+08:00
17,10.215.173.1,7434,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:50:11.002+08:00,2026-02-02T20:50:11.057+08:00
6,10.215.173.1,43806,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,69296,22313707,1564,5524,2026-02-02T20:50:11.026+08:00,2026-02-02T20:50:38.963+08:00
6,10.215.173.1,43802,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,69378,19326870,1566,4861,2026-02-02T20:50:11.029+08:00,2026-02-02T20:50:38.963+08:00
6,10.215.173.1,43820,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,73436,26593366,1636,5952,2026-02-02T20:50:11.034+08:00,2026-02-02T20:50:38.962+08:00
6,10.215.173.1,43824,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,82055,33978390,1813,7088,2026-02-02T20:50:11.036+08:00,2026-02-02T20:50:38.958+08:00
6,10.215.173.1,43838,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,87772,49801444,1867,8939,2026-02-02T20:50:11.040+08:00,2026-02-02T20:50:38.957+08:00
6,10.215.173.1,43840,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,72633,19457042,1666,4677,2026-02-02T20:50:11.044+08:00,2026-02-02T20:50:38.963+08:00
6,10.215.173.1,43848,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,91958,49417234,1953,9274,2026-02-02T20:50:11.055+08:00,2026-02-02T20:50:38.958+08:00
6,10.215.173.1,56498,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,84032,40449041,1812,8067,2026-02-02T20:50:11.066+08:00,2026-02-02T20:50:38.958+08:00
17,10.215.173.1,58038,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T20:50:30.605+08:00,2026-02-02T20:50:30.620+08:00
17,10.215.173.1,16318,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:50:30.607+08:00,2026-02-02T20:50:30.622+08:00
6,10.215.173.1,41712,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T20:50:30.625+08:00,2026-02-02T20:50:30.748+08:00
6,10.215.173.1,41726,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T20:50:33.606+08:00,2026-02-02T20:50:33.754+08:00
17,10.215.173.1,31328,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:50:39.228+08:00,2026-02-02T20:50:39.245+08:00
17,10.215.173.1,56203,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:50:39.231+08:00,2026-02-02T20:50:39.248+08:00
17,10.215.173.1,41631,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:50:39.234+08:00,2026-02-02T20:50:39.250+08:00
17,10.215.173.1,57124,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:50:39.236+08:00,2026-02-02T20:50:39.252+08:00
6,10.215.173.1,48754,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,104741,59911286,2203,10042,2026-02-02T20:50:39.257+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48762,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,70748,50817901,1360,8948,2026-02-02T20:50:39.263+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48790,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,96933,50367961,2059,8886,2026-02-02T20:50:39.267+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48772,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,97550,58387814,2005,10242,2026-02-02T20:50:39.271+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48774,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,64353,41812199,1289,6986,2026-02-02T20:50:39.276+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48796,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,46586,28354133,883,3557,2026-02-02T20:50:39.280+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,48800,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,85147,36357509,1828,6649,2026-02-02T20:50:39.283+08:00,2026-02-02T20:51:20.479+08:00
6,10.215.173.1,47396,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,69140,57136321,1314,7780,2026-02-02T20:50:39.287+08:00,2026-02-02T20:51:20.478+08:00
17,10.215.173.1,18362,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,150,131,2,1,2026-02-02T20:51:17.344+08:00,2026-02-02T20:51:22.350+08:00
17,10.215.173.1,44071,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:51:17.348+08:00,2026-02-02T20:51:17.364+08:00
17,10.215.173.1,53257,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T20:51:20.473+08:00,2026-02-02T20:51:20.488+08:00
17,10.215.173.1,41590,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T20:51:20.475+08:00,2026-02-02T20:51:20.478+08:00
6,10.215.173.1,42160,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6470,9,9,2026-02-02T20:51:20.499+08:00,2026-02-02T20:51:20.667+08:00
6,10.215.173.1,42164,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T20:51:22.359+08:00,2026-02-02T20:51:22.479+08:00
17,10.215.173.1,31449,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:51:24.553+08:00,2026-02-02T20:51:24.568+08:00
17,10.215.173.1,51557,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:51:24.555+08:00,2026-02-02T20:51:24.570+08:00
17,10.215.173.1,51916,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:51:24.558+08:00,2026-02-02T20:51:24.573+08:00
17,10.215.173.1,63229,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:51:24.560+08:00,2026-02-02T20:51:24.592+08:00
6,10.215.173.1,60718,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,180896,77586455,4132,16297,2026-02-02T20:51:24.576+08:00,2026-02-02T20:52:53.500+08:00
6,10.215.173.1,60720,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,164035,59838893,3817,13590,2026-02-02T20:51:24.579+08:00,2026-02-02T20:52:53.499+08:00
6,10.215.173.1,60730,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,216517,99035818,5016,18477,2026-02-02T20:51:24.582+08:00,2026-02-02T20:52:53.500+08:00
6,10.215.173.1,60722,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,213547,103862784,4879,20926,2026-02-02T20:51:24.586+08:00,2026-02-02T20:52:53.500+08:00
6,10.215.173.1,60740,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,232036,111135701,5341,18938,2026-02-02T20:51:24.588+08:00,2026-02-02T20:52:53.500+08:00
6,10.215.173.1,60756,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,275244,141785538,6251,26220,2026-02-02T20:51:24.590+08:00,2026-02-02T20:52:53.500+08:00
6,10.215.173.1,60766,161.49.21.210,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,288679,153483921,6605,27658,2026-02-02T20:51:24.592+08:00,2026-02-02T20:52:53.499+08:00
6,10.215.173.1,59916,161.49.21.216,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,150929,52155312,3508,11324,2026-02-02T20:51:24.596+08:00,2026-02-02T20:52:53.500+08:00
17,10.215.173.1,54286,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T20:51:41.870+08:00,2026-02-02T20:51:41.937+08:00
6,10.215.173.1,56692,8.221.190.98,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,81989,26804,114,113,2026-02-02T20:51:41.941+08:00,2026-02-02T20:52:53.503+08:00
17,10.215.173.1,13388,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,graph.facebook.com,64,104,1,1,2026-02-02T20:52:48.793+08:00,2026-02-02T20:52:48.808+08:00
6,10.215.173.1,43162,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1370,6416,9,8,2026-02-02T20:52:48.860+08:00,2026-02-02T20:52:53.503+08:00
6,10.215.173.1,48654,34.36.163.39,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,mcount.easebar.com,1765,1414,8,7,2026-02-02T20:52:49.100+08:00,2026-02-02T20:52:53.502+08:00
17,10.215.173.1,21398,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,sdk-os.mpsdk.easebar.com,70,109,1,1,2026-02-02T20:52:49.104+08:00,2026-02-02T20:52:49.119+08:00
17,10.215.173.1,43414,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,applog.matrix.easebar.com,71,87,1,1,2026-02-02T20:52:49.106+08:00,2026-02-02T20:52:49.121+08:00
6,10.215.173.1,47570,34.102.237.119,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,sdk-os.mpsdk.easebar.com,2369,1675,8,7,2026-02-02T20:52:49.123+08:00,2026-02-02T20:52:53.503+08:00
6,10.215.173.1,53588,34.120.31.123,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,applog.matrix.easebar.com,1884,1571,8,7,2026-02-02T20:52:49.125+08:00,2026-02-02T20:52:53.502+08:00
17,10.215.173.1,2015,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,244,1,1,2026-02-02T20:52:55.105+08:00,2026-02-02T20:52:55.125+08:00
17,10.215.173.1,54905,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.gph.easebar.com,72,220,1,1,2026-02-02T20:52:55.110+08:00,2026-02-02T20:52:55.127+08:00
6,10.215.173.1,52350,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,7116,1075530,155,358,2026-02-02T20:52:55.165+08:00,2026-02-02T20:53:58.459+08:00
6,10.215.173.1,52360,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,5756,1067852,121,266,2026-02-02T20:52:55.173+08:00,2026-02-02T20:53:58.459+08:00
6,10.215.173.1,52368,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,6276,1093387,134,288,2026-02-02T20:52:55.191+08:00,2026-02-02T20:53:58.459+08:00
6,10.215.173.1,52374,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,28697,13387140,625,3872,2026-02-02T20:52:55.196+08:00,2026-02-02T20:54:05.731+08:00
6,10.215.173.1,52376,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,5435,1070114,113,258,2026-02-02T20:52:55.201+08:00,2026-02-02T20:53:58.459+08:00
6,10.215.173.1,52390,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,48751,36986166,1000,7600,2026-02-02T20:52:55.207+08:00,2026-02-02T20:54:05.730+08:00
6,10.215.173.1,52398,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,65646,40275902,1435,10172,2026-02-02T20:52:55.231+08:00,2026-02-02T20:54:05.730+08:00
6,10.215.173.1,52412,202.69.184.72,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.gph.easebar.com,58297,36488161,1264,10860,2026-02-02T20:52:55.670+08:00,2026-02-02T20:54:05.737+08:00
6,10.215.173.1,60828,35.72.104.232,21308,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,300,40,5,1,2026-02-02T20:52:56.526+08:00,2026-02-02T20:54:59.751+08:00
17,10.215.173.1,8439,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,170,226,2,1,2026-02-02T20:52:57.308+08:00,2026-02-02T20:53:02.326+08:00
17,10.215.173.1,58259,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,39720,662371,388,846,2026-02-02T20:52:57.366+08:00,2026-02-02T20:56:58.410+08:00
6,10.215.173.1,34366,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1474,3479,11,11,2026-02-02T20:52:57.490+08:00,2026-02-02T20:53:02.842+08:00
6,10.215.173.1,40434,34.102.237.119,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,sdk-os.mpsdk.easebar.com,2422,1751,9,9,2026-02-02T20:52:57.561+08:00,2026-02-02T20:53:04.016+08:00
17,10.215.173.1,25034,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,kiwarb-launches.appsflyersdk.com,78,142,1,1,2026-02-02T20:52:57.809+08:00,2026-02-02T20:52:57.829+08:00
6,10.215.173.1,33788,3.170.244.53,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,kiwarb-launches.appsflyersdk.com,3264,5856,11,11,2026-02-02T20:52:57.835+08:00,2026-02-02T20:53:04.206+08:00
6,10.215.173.1,39336,34.36.163.39,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,mcount.easebar.com,2157,1414,7,7,2026-02-02T20:52:59.099+08:00,2026-02-02T20:54:03.473+08:00
6,10.215.173.1,53626,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,46118,13963,48,53,2026-02-02T20:53:02.331+08:00,2026-02-02T20:56:20.027+08:00
6,10.215.173.1,36918,34.120.31.123,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,applog.matrix.easebar.com,1775,5867,7,7,2026-02-02T20:53:02.633+08:00,2026-02-02T20:54:03.473+08:00
6,10.215.173.1,34374,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1881,1658,9,9,2026-02-02T20:53:03.750+08:00,2026-02-02T20:54:08.617+08:00
6,10.215.173.1,34386,57.144.182.141,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,graph.facebook.com,1370,6454,9,9,2026-02-02T20:53:03.754+08:00,2026-02-02T20:54:03.473+08:00
17,10.215.173.1,6977,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T20:53:19.786+08:00,2026-02-02T20:53:19.803+08:00
17,10.215.173.1,63468,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:53:19.789+08:00,2026-02-02T20:53:19.805+08:00
6,10.215.173.1,40118,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6511,9,10,2026-02-02T20:53:19.810+08:00,2026-02-02T20:53:19.943+08:00
17,10.215.173.1,34582,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T20:53:22.827+08:00,2026-02-02T20:53:22.836+08:00
6,10.215.173.1,40126,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6433,8,8,2026-02-02T20:53:22.844+08:00,2026-02-02T20:53:23.202+08:00
6,10.215.173.1,33018,35.72.104.232,51315,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,420,40,7,1,2026-02-02T20:54:59.759+08:00,2026-02-02T20:57:06.392+08:00
17,10.215.173.1,26685,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T20:55:09.509+08:00,2026-02-02T20:55:09.532+08:00
17,10.215.173.1,10487,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:55:09.512+08:00,2026-02-02T20:55:09.533+08:00
6,10.215.173.1,41044,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6513,9,10,2026-02-02T20:55:09.561+08:00,2026-02-02T20:55:09.955+08:00
17,10.215.173.1,53290,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T20:55:12.498+08:00,2026-02-02T20:55:12.503+08:00
6,10.215.173.1,41046,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6471,9,9,2026-02-02T20:55:12.520+08:00,2026-02-02T20:55:12.688+08:00
6,10.215.173.1,44622,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6472,8,9,2026-02-02T20:55:18.884+08:00,2026-02-02T20:55:18.990+08:00
17,10.215.173.1,59007,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:55:21.850+08:00,2026-02-02T20:55:21.869+08:00
6,10.215.173.1,44628,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6472,8,9,2026-02-02T20:55:21.878+08:00,2026-02-02T20:55:22.011+08:00
17,10.215.173.1,5082,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T20:55:23.784+08:00,2026-02-02T20:55:23.800+08:00
17,10.215.173.1,12286,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,inneraudioms.cc.easebar.com,73,120,1,1,2026-02-02T20:55:23.791+08:00,2026-02-02T20:55:23.807+08:00
6,10.215.173.1,53848,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1690,793,10,10,2026-02-02T20:55:23.795+08:00,2026-02-02T20:56:29.932+08:00
6,10.215.173.1,48100,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:55:23.805+08:00,2026-02-02T20:55:23.947+08:00
6,10.215.173.1,48110,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,inneraudioms.cc.easebar.com,140,128,3,3,2026-02-02T20:55:23.810+08:00,2026-02-02T20:55:23.955+08:00
6,10.215.173.1,48112,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,inneraudioms.cc.easebar.com,140,128,3,3,2026-02-02T20:55:24.284+08:00,2026-02-02T20:55:24.430+08:00
17,10.215.173.1,37850,35.198.145.38,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1492,1571,29,30,2026-02-02T20:55:24.487+08:00,2026-02-02T20:56:29.935+08:00
6,10.215.173.1,48122,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,inneraudioms.cc.easebar.com,140,128,3,3,2026-02-02T20:55:25.211+08:00,2026-02-02T20:55:25.358+08:00
17,10.215.173.1,59554,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T20:56:20.034+08:00,2026-02-02T20:56:20.051+08:00
6,10.215.173.1,60660,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,9211,2588,17,17,2026-02-02T20:56:20.061+08:00,2026-02-02T21:00:19.993+08:00
17,10.215.173.1,25717,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T20:56:23.112+08:00,2026-02-02T20:56:23.127+08:00
17,10.215.173.1,33315,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T20:56:23.114+08:00,2026-02-02T20:56:23.129+08:00
6,10.215.173.1,51712,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6552,9,11,2026-02-02T20:56:23.162+08:00,2026-02-02T20:56:23.247+08:00
6,10.215.173.1,51718,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1293,6470,10,9,2026-02-02T20:56:26.111+08:00,2026-02-02T20:56:27.243+08:00
17,10.215.173.1,50796,8.222.228.240,4000,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1084074,3088210,14323,12586,2026-02-02T20:56:28.395+08:00,2026-02-02T21:01:45.044+08:00
17,10.215.173.1,65368,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T20:56:28.402+08:00,2026-02-02T20:56:28.418+08:00
6,10.215.173.1,36812,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T20:56:28.422+08:00,2026-02-02T20:56:28.453+08:00
6,10.215.173.1,36818,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1225,4988,8,9,2026-02-02T20:56:28.442+08:00,2026-02-02T20:57:31.394+08:00
6,10.215.173.1,36826,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T20:56:28.628+08:00,2026-02-02T20:56:28.660+08:00
6,10.215.173.1,36830,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3878,8,9,2026-02-02T20:56:28.651+08:00,2026-02-02T20:57:31.395+08:00
17,10.215.173.1,58073,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T20:56:29.728+08:00,2026-02-02T20:56:29.746+08:00
6,10.215.173.1,33886,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:29.752+08:00,2026-02-02T20:56:29.901+08:00
6,10.215.173.1,33902,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:29.838+08:00,2026-02-02T20:56:29.986+08:00
6,10.215.173.1,33916,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T20:56:30.499+08:00,2026-02-02T20:56:30.643+08:00
6,10.215.173.1,40264,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2355,1458,24,24,2026-02-02T20:56:30.503+08:00,2026-02-02T21:01:19.261+08:00
